	CGM_0	CGM_1	CGM_2	CGM_3
6e051237-5800-4b19-b95c-ed8409c5b6a0	3.136631485846223	3.177170293596754	2.9074192238437755	4.132403866085348
b483de59-dbd3-4fab-924f-2879bafff19b	3.939917323578281	1.8088790213458443	2.8807626958536035	2.6054940223524006
98602ec7-f83c-49c7-a233-1376d3c87f6e	3.476124989786845	2.058696315982242	1.9595268551637175	2.145779227682443
6e8f03bd-2f61-4afc-b104-b4a512cb3a10	3.1432879463562458	1.4973720002870234	2.8049561481930767	2.9030547260009167
677f2370-e186-4842-b410-345a07c0fdad	3.677985437309226	3.428663428357357	2.8682504121834294	2.601968237399067
fc7c869c-a5ac-45af-a397-4c6709cbc271	3.2586927894085256	1.7959985713126219	2.5008995380034236	2.8282380143210055
0ae9c185-e126-4848-bf85-65cd2bd7f1b2	3.7210927345283555	2.899850776837667	2.486270600636779	1.6520415433400188
ab30d269-4c07-40c8-81d0-3212a8e94b22	1.209330337881449	2.7408975767455774	5.048986889946276	3.837572864203391
7f84b583-d817-4e6b-ba5a-eefeea0696a1	2.8608722925163015	4.28965826704053	3.951234063121242	2.444446737022849
62162b44-2b73-4125-beda-4d238da07b57	3.58563967450995	2.764175336497313	2.8568976830915136	2.6884723490446234
bde8adb0-674a-46a3-b9c3-079bc55e6b84	1.4865740023742076	2.46393387329687	4.358200838652146	4.9596427205204545
c60f5d01-ee5f-48ea-808f-f753ab98a850	3.6422556738256993	2.0192281204775298	3.2261866585014487	4.23490212847222
99516a60-a265-479e-a779-81703a4c494f	2.1352335897966346	3.973802804041722	2.843098158406917	3.1720411774790014
97d3ce96-9be7-4460-8729-53b991892c11	3.735125441969589	1.6544671305687135	2.268156751653149	2.8238769328814803
7a47ff36-fa81-4b90-b88c-93f67128570e	3.7339585129422135	2.3062695672320266	3.138943617532182	4.0521951038632364
ff6b582d-e2ac-4cca-b436-8e886e6cb518	1.342166660925673	3.366661651121638	4.64833908053528	3.738063690416473
e8a28c61-858b-4904-bf49-196d4f264221	4.290661872413364	1.8629077618655518	1.3055540919912922	1.1376907212141316
a4362780-266c-4912-bfb5-ffbff4661e4a	3.415356615288643	1.6646196319246602	3.390925688507642	3.578118344230044
a71fe12b-33e5-4ce6-a39f-c506c7e1d44e	2.3040562724027898	4.0994931567777	3.463664430401464	2.0080856643821416
aa60f7c7-fa2f-483e-8c4b-26f9bc4b72c3	3.522193803160343	2.311201979574152	3.8714991008331734	3.9945674658417554
20b3a2ac-5086-48f2-81d1-8f65d92a2c29	2.0189312028599518	3.780414227524156	3.486307624370504	3.8364630578150374
221dac32-9dcb-414d-a68d-238cde1178e1	1.8176815169957679	4.414408460419087	2.1035168323318114	2.741252028983759
9a59cb30-89ee-4061-be7f-b5d6f268b86a	3.395759678603827	2.4413211344370063	1.5094412287058945	1.4948286877816293
42653f5c-0986-496c-b75b-63340fa7a3ac	3.2048864079113724	1.9223894823113956	1.6656763206247802	1.7340108321826198
b4849657-e1bc-4992-9ace-f69c32b014ee	2.249469676232214	5.546283650474086	3.1983603803982175	3.0131817362224615
0c884015-1384-42a9-b74e-79e525d562da	4.0684415047728	2.0473747131239395	1.6188111694820195	2.180671829565286
c29d0f98-e33d-48df-a395-fa431cb1b1ba	3.42894374170676	1.9713184849161582	1.7648849263009203	2.3600464272625747
ae7d0fb2-9827-4769-9b64-da4d62ec694b	3.3717363364076642	2.0200907187499997	1.8245850101072936	1.6270641517714157
95b7f49a-ba2e-41a3-99aa-630c2520e5b9	3.863050370298307	3.3374662881646073	3.540393858999584	3.0235836074464033
5346db5a-6468-45c0-bf01-e0cd60b31365	2.9628606793546806	1.3224903790825697	2.4887884029443437	3.7327317329799237
3ba4be06-32ea-47aa-9f6f-2f4befd1bd6b	4.302881704864097	2.0814509236533034	1.715198124043477	0.9652547620219172
66d069a4-5e9d-466d-b2e4-0f99369c359b	2.585368492532655	3.079118912519042	3.79478156494652	2.3208979056848484
55e88914-7b3c-4eb8-91ac-9a249e47c9e9	3.499885071775266	2.608509543233435	2.156630662996156	1.6800736668689442
38a7c5bd-8d0f-45e1-86b9-12b81c8f9664	1.6973421797419341	4.930798180214219	4.403211831266342	4.021931152006344
aefa5671-fdd8-4d18-a301-89570f9b02ec	3.9754870935947726	3.1243856371008425	2.4423865844800883	2.3078138080627677
16618053-5ef2-48d4-aeca-2adac22b0835	3.1858685293663065	1.7212041954767072	1.5112296284193245	1.3071896031775314
ba46c317-226e-42a6-8836-8d8b6158933b	3.0497107404353927	1.3675863619329778	2.115106128012549	2.371590716172083
97e7e11e-63ef-4de3-9bf4-182d1071b463	2.9270704671045817	4.378853909270855	3.7547407216605646	3.1049133193245457
261d8a9c-19a7-4ad4-b338-c018d9b86772	1.9800238492628035	2.322689754781566	4.513193022553956	4.067767686453918
432d16d9-616e-43bb-ba3c-abaddb10573e	3.7489530097423995	1.9857067591040567	1.7180865424933929	1.6540998729223577
efb97bb0-e227-4826-aaa7-ef0503f2cf5f	1.8614729341986402	2.734969957765014	2.2403137080427395	2.358863643172305
5ecf522e-b9e0-4499-8e48-df0a6fc88e59	3.2640471399720936	2.159575603374393	3.311273846324073	4.400500314344071
88862227-9d1b-4849-b99d-4c26835e4a82	3.4694664086291547	1.9892049508216731	3.3084387296079654	2.920634894774788
3547d430-08cf-460b-8604-c88e96d70667	2.213013373605205	2.3151869435251204	2.3461691780215093	2.4416928566919367
e59d8133-5367-4356-ac8d-c7412ddbdce0	2.8450814440722048	3.2011238998089198	3.0977930268126777	3.3792552533855202
e9f5fd86-6744-43db-9b13-d9b5a57f9f4a	3.802239151207701	1.5367975983262105	3.3710849938954492	2.083878764019268
ee91dbfe-125f-48c3-95fc-58bc4f33f530	3.741412731426477	2.971565777592584	2.7513430717318896	3.659903905082111
0240ae8f-9354-4123-b791-5333317ae9f0	3.877455790379686	1.7450876090103518	2.723859762992728	3.672433578262278
adeb51ae-8d35-417a-92b2-940f803d8ede	3.2458463800973	2.020926616034729	3.8308108032003156	3.5595313633515695
a918f42d-99a5-4735-9542-7088d1a60743	3.674167955714602	1.9435367649441417	1.8403847834301492	1.330836865636184
ea475654-2b19-4630-96d2-c19dc4b41ff4	3.760019001217999	1.7507237087821872	2.863870408204186	1.5532224955382188
913fd0a8-e639-41b6-bbac-d752621a8ab9	1.9719102482643383	4.316526789546818	4.236417439348577	3.1977585921881735
91c2d903-e9f9-48de-b116-7b98c6940134	2.673388911677252	1.608879741399732	4.54405272247601	4.009085508755431
7cb7395b-d017-4af9-a456-0f4e4a14b672	3.8561382267782465	2.1497079695868506	3.7879143526981203	1.8990852659829234
6a88deba-d856-47ec-8fdd-0fa4fcec1c46	3.52082939203537	2.016506497701796	1.4978450843379054	1.58980306208711
aed471ec-47d4-4e8a-b5d7-182558c1a1d4	3.9602874741755283	2.6280940513561144	3.6154974094260575	3.913010692512662
04be771c-5256-4c74-ab24-83ba23db4b8b	2.7113368845971353	2.3512783202508607	2.7204713117246095	5.437808063398884
10a9933f-e28e-463b-ad62-68622cc1b539	1.4538387071482264	4.419769412162697	4.360063549244214	2.323131986534522
748f006b-11dc-4a2f-b857-705e19b511a0	3.495688824318493	2.7550396982108603	2.062879722097587	3.190512205054022
c0bc697a-ac64-4605-9abc-f0fe85eb481a	2.17497203537078	4.0714449490658415	3.436280314852668	3.161122511988836
35cfd54c-8c39-4f17-8bcb-3bff3ed2169a	3.479255850384799	1.9788259225232379	3.5655113892503367	2.6214511514888694
a8c61671-89cb-43bc-8c88-5c107954d11c	3.7009231021066986	1.5610714212429209	3.3247785307342093	3.648867882692168
e6436e88-ce68-4600-b4fe-b2deb94798ff	3.846382944796973	1.4241525030022169	1.9827811493706673	1.3644073910940686
bab2f26d-e9ef-4faa-b834-b3025764ab2d	1.8310378977362687	5.052271378795324	4.0098946778162725	4.073677123388511
6ca2f84e-afd4-4017-9e8c-2a1d82b65b79	3.7098338747596435	1.1011533920791745	1.2364157865373655	1.5073164475144174
fd5c6054-a277-425a-9f78-bb1135fde6d3	3.808355382707094	1.864822367812633	1.3173134890244296	1.2900896012347767
db2d5d9c-248d-49ab-9058-0b7d2d5a6884	3.5049525627240925	1.412861842690222	3.2476208835441596	4.4274609993855485
8282ed85-8ba2-4a43-93cc-69bb7be57353	2.945177339999685	4.241290934536482	2.2490151156013436	1.581854867493365
0b2988c8-f381-40f2-903b-3a0a8ccde0bc	3.6652094834959827	2.3341739831944763	3.3733232196856004	4.037273683738432
29efdff8-0a21-4955-bdd6-598c91fd2840	2.920193462454995	1.9974739062834634	1.7365018626735567	2.1469886915889647
447a666f-00f3-48d3-b839-222a5e18f79e	3.1377977206390453	3.3877332432574625	3.5894747141824332	3.6891192059656803
2d300d54-7067-450d-b4c9-ad8c3642ba0a	2.0296267406081445	3.733382190871393	4.759767796237023	4.406106851997767
25a410f8-b6f6-4883-8551-4e2515606cd6	3.9293120797644923	2.0107981431958586	2.231249721759427	1.3097023050047487
1b70e7f7-f918-415f-bfee-039e445e2208	3.6344479995575534	2.664981653711547	3.011886872810426	3.1312104219506796
934e6b81-7ea8-4575-ba51-44993cfda7c3	3.3537857168374354	2.0555179076841275	3.5247392627021368	3.650474202588432
8dbbe608-37d6-499d-8df2-424ddef9d56a	3.4223124920289894	2.6252459163601265	1.458637247513663	1.4042129631995035
31721dee-f673-4ae8-9bd0-a5d2f45ae915	3.504573177929748	1.7354492407607436	3.5349669533266317	2.2890264712773374
82a8941a-7095-45d3-a2bf-e833b0521eb6	3.477961954042091	1.8692270305400855	2.3309481571185398	3.0176007961301017
1c69388f-5363-4762-ad0e-ecc431de99d2	1.6261101927781163	4.288434442517087	3.928689390056498	2.858002380209607
456db4ed-e648-416c-b327-e7106e4b8221	3.8002651675799943	2.557764101371234	2.296727788226293	1.8443618461278608
78129339-7b80-4dd6-bd93-2df9eed2bfce	1.8668315228209011	4.936290573203851	3.7534623990115845	4.052317066129238
c6514474-b8ae-44e9-96bc-a8b065dd29be	3.340465818227355	3.3922226655767798	3.450782820548816	2.8183857328215067
5839225c-030d-4435-83ba-5f8db75b9158	3.655628406139288	1.3821214817222767	1.7118319969965436	1.7838764838068388
5aeaa0ca-e8f3-494d-a6a2-e4f3d58074ba	3.8980928295454307	2.683481889812255	1.6422842540171785	1.4020443074277538
1b490f2b-97bb-4229-853d-d566ecc341d6	2.885580893507972	3.3246117621465268	3.3121365081029364	3.787622675085249
c1bc2c7c-09e9-4977-8222-93d5ee3e6967	2.461335834457757	3.422550849420334	3.2621115753641674	2.3731501047819257
2279f129-d06d-43f7-9f16-6e8d3a4feb56	3.4939603628260127	1.672706195093429	1.4749292838945396	1.3912440847494858
c4a84877-1830-4d5c-914b-e70b28c94809	2.1386166773681268	3.3946878861443097	3.695133540974929	3.6666622394892623
77fd28e9-00a8-42fe-b10e-42826bbcf0ae	4.118125873437744	2.185820011233358	2.135048978668963	1.2949484904715332
225e500f-d447-4561-b878-d8fda3f0fa6a	2.284782368437563	3.577976060102283	2.077268449865115	2.7697998653588334
bf5f0863-853a-4c34-bc0d-bfdef8c14739	1.8676458004938772	4.155448979310402	3.719907181561781	3.589789688835974
43cb9ea5-98f6-4e90-be7c-41929ebbffd1	2.197688753588925	2.8136731581930365	3.104728298758239	3.106436520228472
58508378-0fc5-45f9-bf10-1cb171c3e662	3.1601154919261405	1.9856571203147053	1.7586880769324866	1.9641075401344146
fcb16c0f-d69d-4656-9963-8721f2f5066b	3.6919795944485694	2.782983859959263	1.2914373097771907	1.1378591923976056
645e996a-b069-478d-b1ca-7764d5134581	3.3121415869214506	2.2769872764352055	3.181912359292163	4.684912415289228
3c68c701-fac4-428c-b6a9-c17a56f56e33	4.0394956203469015	1.960031167086635	2.254706341173648	2.234291206001566
a4af6581-9fa8-4520-a639-f9340c6a1e36	2.2245430428633393	5.181943439030574	3.3150693027876343	3.02452272808584
1f8056d2-b99e-4a81-bb13-999bda6719d6	3.124602019726594	3.047900984102373	2.1787632572855835	2.6566764869809267
10fd912f-aa39-41a9-a412-45c280ee6825	1.091295714763605	1.7277797983905914	4.950374505609886	3.9319931229410052
6b746dee-fb0c-46e8-a27b-2d6816c63490	0.9677574713017006	1.571184037899991	4.347045711440938	3.7117961030347946
627e89e2-8297-482b-9e59-2382e0e66da5	2.941744637647663	1.1632471191501004	3.6428188760666718	2.9236531401338044
d0856e8b-4552-4127-b410-4e3ef58d057c	3.6624299960593	2.2910886355111204	1.0620099391041367	1.8371669623286688
17c85380-56c8-42d6-8beb-ea4379155172	3.804125267800137	2.040006897615799	2.058307155456253	1.3556884294175697
19bc1add-e899-47fe-a536-8fcfdc110f19	3.7379525565185427	1.2290366557399985	2.17560304728835	2.099482747327498
956c801e-1ac3-4b8e-b26b-0074e5087b5e	2.939159314744622	2.1281796198416876	2.561081970711656	1.7079578794525214
0faf322c-e776-45ea-9b14-ce8129173697	3.7382060893626625	2.2149302570654807	4.2405385061880265	2.7342421541736837
43e7705a-76b5-4715-8110-051aade5599f	2.2188274648608832	4.140996453279479	3.1287497172638083	3.6753373556963336
df4dc655-5b3c-4443-afa6-48f4dcab9d0b	3.958070733526804	2.498545800520356	1.8508569983002867	2.255079645084259
314c8761-290b-4cca-913f-8b7b3e39fe0c	3.4308819969557782	1.3583766831087027	2.8608274199981496	2.2089808069340173
e380cfd8-3677-4517-9117-08b4f3bd505d	1.6046405029035526	2.205120664338519	4.635289273449598	4.346828728159084
cf56d43d-5384-4eb9-b4e0-d6c4bef5eb0a	3.643576071767389	4.192100422011186	2.732418894696905	2.7315192590393287
905a53ea-fdac-4a68-a59c-6e879bf6bef0	3.8554911451876914	1.6237238887459202	2.432405993920747	2.5022598038554085
38ea8bf7-78be-4ab2-afc2-74d38be9a01b	3.740820638045587	2.373543557623977	2.806854140236266	2.8863099650592656
3c1cb2bb-6249-45d1-94f9-ac25b428219c	2.0112409314073907	3.5598298697741133	4.119815187787726	3.0856968234834325
6f920efc-b660-43cc-b969-8d445c252004	2.211255238606758	4.302528064443255	4.449903915137349	1.9146232667290113
2e4d5e4c-9112-42db-af91-ef424862b568	3.5468805297006725	2.3003340514575856	2.7903752522702185	2.9477769204489483
e23bcf27-4748-42c9-8088-ddf12055b43a	1.4850377600430897	1.3761589574080382	1.942192685906186	2.6815972117551468
b718ae00-45a5-4c73-8090-c9e4dc733b29	3.8907443440450713	2.8020141017376967	2.048673163610139	1.8159162784531706
0180b8ef-dbca-4edd-bce1-3f793f354f13	1.716281030500355	2.11136282184651	3.3893527614181345	2.009200881203235
4cedcaf0-2806-4f70-98bd-a3a9053e79a4	3.6530234377513255	1.6485980441132257	2.7928978003737552	1.7364444239962784
add7c773-bee8-4932-ac9d-b68da21a075a	4.128601878430155	1.92813956720954	2.7552154812033116	2.0759249479843
64875e7b-c609-4f64-b2ab-283bdbbf0543	1.9419936744334583	3.706269721796318	2.7719911023721036	3.928839940408565
b6a87adc-699d-41a4-b774-6b6062de6077	2.0014986190461808	4.513772816226618	3.8207944164624665	2.8106899359999686
9a3f6a97-e978-4132-85d0-5b86e4f289b5	2.6391853438358477	3.5911078904011764	4.323785836673629	3.0603677692245195
4e8b592f-d4ac-488c-94e4-a07387ec9724	3.5714257447156266	4.627523832296072	3.6964484845968375	2.346279919431853
047dc5b6-c15e-4dad-b753-de55ca6e171c	1.8160579569890527	4.771987226870214	2.5638123299441755	2.2846399356026352
74e5163f-20ef-4858-8cfd-b28a00b933d1	3.333844958867635	2.4591435463919415	3.408837787985937	3.6644895166463596
d30946e4-eb06-43d5-838f-7b49aff86b06	1.619650258681818	3.6840938932817777	4.525376975859366	4.0521727646506225
7a8ce605-eb1c-4281-ac60-6a20a3e31eea	4.024283485828175	1.6004138957283864	2.6819922203926088	1.40860629940189
9c91197a-5784-4e76-a94a-ed53ad3f02fc	3.9513957624763982	2.0626926260752594	2.3047594753473852	3.2673501932582436
fc636994-9829-4662-a3d2-d38d17abb8df	1.153309361914018	1.674088104094939	4.079367431058513	4.997130015681169
c467bc76-6812-40eb-84b4-51bd07fda0db	1.4192071130622257	4.0883972939470885	4.403011452067756	2.5077839016934877
4f21ab62-06c5-4b62-b709-2134ef0247d5	3.655228802181962	3.3313618624582073	3.9830819749250486	4.393267760384892
b503684b-9de0-48c7-bceb-cfc45dc7d86e	1.494824010067803	3.1336726862158075	5.148934404313677	3.9155147223562135
bb263179-e0fc-4982-99b5-fe36cbbc5d97	1.9967222242810378	5.47124008336815	3.2659328074132925	1.9021686440743857
ba18b2a0-482c-4d51-8c88-3966d1b6b659	2.9625573178313567	1.5661522510401968	2.915951213861775	3.9243940775156525
a9bc7aa9-93b4-463a-b465-cb67ba106cf3	3.444293339610494	2.4890683997549217	2.639114763113545	1.8607115345800882
097c2575-7a0d-4d3e-ad4e-00926dcfe44a	2.4556968364499263	2.448760051533069	5.194667738175528	4.0233611558346905
1cd41b2d-6f24-4478-851a-5e20e456173d	3.0843092884476375	1.5379913341698284	1.2496435042891287	1.3061308694993734
6f274dde-6b58-4ef3-8407-450bb3258a78	1.6552503927911737	4.599387361551305	3.776457019213292	3.340937135520454
a836a46a-1d54-476b-be66-8fb9e13059f5	3.800830869445239	2.5426949267647205	2.285746877983546	1.7701585324349571
05e5accb-e761-4534-a81e-bf0354f7810c	2.1648469058799247	3.231398999816574	4.2717120910725646	4.361622204005417
e5f4c2b3-d0b3-4c15-8dd8-a511cdeb3aee	1.3670029150443346	3.2626143090886592	4.805252355066939	3.3586853382149706
545e71df-0c44-4d78-ab21-c7a570528c4f	1.9643921100000772	3.0745291334418536	4.112495047037381	3.3647981232850297
498e5e18-7443-4799-af81-6d829f819da6	3.558215084811823	2.5669335515591745	2.8965974670030086	4.012300758428993
ab504dbf-e1f0-46d2-83f9-0f4066055c71	3.8354130836092435	1.357079103500176	1.597942596275797	1.7390087699468002
860b5719-8396-47cb-b70a-016f121240fe	4.071508699567872	2.338990763310136	2.0300743477266665	1.5618881832748315
0787f4dc-16a6-4f22-9c32-ce6e0bf7b38b	1.9614201695185087	1.5675668329324315	1.5623404778362624	2.0741701091868583
b6d78cef-254d-4d31-9749-e2fa1ad9abec	2.0798507284226417	1.8473933897833794	4.689644789464864	3.8857947507827353
9b55a95a-4c3c-4864-9872-0557ddde6515	3.754223903566537	1.6997428850535057	2.0878974295380033	2.1776196237164744
65b5577d-5de3-45b2-8e3a-39a0b4ae01f1	3.5728298439360557	2.896267725684026	3.166038550508082	3.353838747289328
a0b6f91d-1921-4ec6-825f-c8a1cbc8649e	3.3491328962468265	1.9041545919515679	1.919457190408791	2.9696609657874355
085c6f32-93b3-4047-b165-bc486c3959db	4.019309015792767	2.4238675724371124	2.7047745910045804	1.6582357162034183
292d4147-6b4e-46d5-b678-03f33b55e1b2	2.9605943987361014	4.517145419597335	3.508327629197689	3.1067094430734103
e2740bdf-ff53-485c-8c3d-7b0fc34688c2	2.3244540329108068	4.58311532361889	2.9628796014266765	3.195814026563672
7c01fcae-dec1-4d7a-892e-b5d76ad81e17	2.2023090223796613	4.54951055589385	3.552933398515089	3.3205497354989264
b45de871-d65f-4f5e-bd80-aecd17b50296	2.4984793897590856	1.999186876939354	3.629657811492339	5.0130382367582955
ca1840c9-5470-4e53-8841-37da75196bff	4.001936807879444	1.6868247209434892	1.4240810391175176	1.4903572330079524
42c7c9bf-d71a-42f1-8dca-aca2da1950b3	1.8383646188289307	4.426002867488274	4.207678809413587	3.668679281625041
06ea34ab-c935-429d-a2e8-f264a103138c	2.995508644558692	1.4848269720541556	1.4295362298764518	1.537690924243871
f7728bbc-7ef6-45a9-b1b9-f7f57f2ed2ce	4.088519130815877	2.0135224599581734	2.2701590611684477	1.235660265642967
b90c65f0-a8e2-4e44-96a6-fcaa6d71ebed	3.5159998995185764	1.9007191633010003	2.7301822334883115	3.3608660478010832
20a68a0c-d0c3-4bf1-a1e1-0f0f2f1906b7	2.237285981441853	4.59197666252351	3.644190161320044	2.968623109663283
06fa3d61-9460-4edf-8711-370536d645bc	3.776404819801032	2.9341412657190116	2.768153410539951	2.282567812683814
eebbde83-748b-4ca1-99f6-a3243d73d338	2.051532851801016	3.110985233774296	4.822433432966158	4.24801939241572
905e8f71-2689-4ce1-98e2-4cce62d2b095	3.7841284584799526	1.7919192985410035	3.0716116677093357	2.9017198062505734
bf6cd84a-ef98-4bed-a16b-5a81d2834cac	3.9279709972094796	2.405571160874824	3.4943422650319973	3.70764939912216
152372fc-eebb-4fb5-b388-acdfec0f5e4d	3.7200006445394944	1.8208964154102258	1.8144409597857927	1.852384766925022
f8e47b7d-575a-432e-bba0-ced2903b9876	3.4227743637717625	1.7912882293340013	3.76742639903338	4.657079525041706
a0e8a424-6341-4703-a76b-f414f951639e	3.202181904646122	2.880617461660459	3.2770104913977547	4.089503654985144
7de76992-4942-4011-afdf-7225842a9294	3.4593343629464006	2.2571626698599636	3.5297579410296547	2.1572329812978817
d0d8533b-7284-49cb-96ff-f0145017084d	3.4815561106972517	1.3032944602214624	1.1611284187156858	1.066616847089588
c0694ad0-b4f2-43c4-aef4-aa60c2f5baea	3.5564274768668307	1.9449601244046362	4.089331447576827	2.9164917196461055
e1ff1fc1-7938-4d9b-89bf-5b7ca2d8b016	3.4231640413386177	1.6865862452531555	3.3432544132439195	3.437367706478276
8d382ecb-aa96-4b5d-820c-25ca61a545c4	3.573858763564706	2.5148213924731326	3.646696787678813	2.9953463346760563
cc4ae8fa-575a-4151-bdfd-2a21f4b9c23d	3.2652742977186264	1.7490907653309764	3.6236225427509194	2.697267135971423
88e89f3e-3539-4d5d-b2e4-d22c8bd364d8	3.63391530882066	2.414492951248648	2.2494979880078354	4.017047320169124
3e65a4ef-4253-4224-b9f0-af7ce585ffed	3.4752916966215404	2.0660492742586802	3.9201164833981665	4.0421668700033955
5aa5487c-3782-4a9f-9b55-72f9d7d94684	4.040174755006639	2.0470699688296867	1.6190470744246457	2.0408033572114257
2209d173-1628-4001-9278-7f495f4065aa	3.6373398000832173	2.2862993976880217	2.481043010480829	2.1273215332500377
7523828a-8a62-4d05-bb1d-8015e7622736	3.2492855476422724	1.828484693383085	3.321661329585189	2.7402611877020084
6a06c38c-e1a8-4fcd-a42c-0cec39d75e93	3.6360001068101777	2.8730611579775487	3.187845353498367	3.9824989666834405
7a542299-ad43-4ea6-91a8-2597139e3250	3.4726869891372782	2.387272654904944	3.885777072176514	3.9120617439346597
532690cb-760c-480d-902c-2aaf768d28c5	3.7757791624442696	2.7607376581543512	3.118631868494499	4.73230251341575
ed0715a2-f284-4224-9db5-fa6bdb70a4ef	2.595779130773045	3.102638575998944	2.1943416145868953	2.828195079492416
0aacd6c6-c2cb-4304-8d2d-ff63e15629c2	3.9320406923689912	1.9606749123578127	3.8572574404438997	3.7079203062796013
52ecadbc-442a-45c4-8f50-46ddbf019f25	4.058164815899273	2.167706823706265	1.4509252006553985	1.9449652939559339
51526f32-bbcd-438b-af02-1ee4572d3504	2.8202519513825695	4.067636604106418	3.0821702428477042	3.3077498033015953
46d529e1-d5d8-4c11-8383-c0fbf61e07f7	1.6841089751989493	5.550384329285492	3.107695720204512	2.281932011476399
74c60b29-cbf2-4398-aae0-372561a98682	2.4161735925265972	3.5524974078403724	4.170686564999851	3.4292639507790845
93c4cd53-899b-421f-9bf4-360f8010aab4	4.406426968195971	2.3927740423541453	1.1127368330830658	1.224983139715674
a236c850-5a1a-43af-aaf6-fe0c8246a5c0	3.405553774484327	2.355840242880393	4.031998248373277	3.588689946578357
31a6d364-7e0c-4b23-8fa3-2d58d46dc8c5	3.6730840395095203	1.955899111307987	2.568982984886066	2.8426526593884778
c8e705f2-4c12-4f61-8b9e-985516589a2c	3.570400552325112	1.6321647115194557	2.859295990585045	3.669614708747788
51175a4e-4f07-4670-9e14-4faf0c1d0ba5	3.092625715202734	2.5533486273905805	3.5109066867013556	3.1781409508929332
ff3910aa-45a9-42b9-a988-f35a7bb401fa	1.565691239571372	3.29070319062904	4.6060901178714	3.9553560513834847
0be0d83b-9baa-4898-967c-81c466e8fb78	3.46173618525071	2.537657909619834	3.9994831947567544	3.230909132306919
8587b809-2355-461b-9d55-4c7952c128a2	3.5557327151976477	1.980695744530007	1.7492695518986765	1.1154761924202181
88281ea7-a99b-4164-a8f7-ec4395bdc816	2.586878685098297	4.415587306208257	4.382104114928393	3.6978644827684413
4b71a25a-f25b-4804-8b46-4e90bbbd839b	3.7884539351981923	2.0746583599116666	2.188665760709909	1.78011743264407
b9c44531-dfff-4774-b906-47986e819f33	3.948830810483169	1.8215684505382397	1.4423377200410232	1.3195658167987734
56bf7d6b-f075-4548-9d5d-452358d1018d	2.3004228458378777	2.444395356446131	2.9566921612669264	2.407305545283301
3a7de853-78e4-437b-893b-cc2b7879ede8	1.8833997483519156	4.24380068377786	4.604619538134855	3.9033717396119725
